account_id,timestamp,amount
A771952,2024-01-02 17:01:00,80338.2
A104235,2024-03-23 05:42:37,2121.96
A220156,2024-02-10 17:35:20,3327.03
A452676,2024-01-18 11:23:00,2287.12
A104235,2024-01-23 00:48:44,3680.44
A339429,2024-03-27 06:27:18,3037.01
A906152,2024-03-18 05:57:16,2395.75
A715346,2024-02-02 14:21:41,4075.57
A497895,2024-01-15 18:50:31,3611.13
A143586,2024-01-10 09:02:29,3137.79
A540793,2024-02-01 09:01:44,1559.85
A989143,2024-01-13 11:06:55,234.58
A832649,2024-03-05 16:20:27,245.58
A103084,2024-02-22 13:03:52,3486.49
A562391,2024-03-29 19:28:43,1798.96
A557849,2024-03-05 04:35:51,1359.29
A425885,2024-03-11 06:30:20,2791.5
A441674,2024-01-21 18:59:45,2947.22
A738807,2024-03-10 06:03:22,2898.8
A556504,2024-03-12 22:36:35,4513.57
A867888,2024-01-02 05:15:55,3754.23
A372608,2024-01-02 03:57:03,21523.65
A816572,2024-02-08 16:10:10,23885.68
A669859,2024-03-10 12:23:05,1863.92
A538059,2024-01-14 20:59:17,2224.26
A871365,2024-03-07 17:01:36,2574.41
A864065,2024-02-08 11:26:58,1617.14
A526069,2024-03-12 10:49:48,285.15
A640145,2024-01-16 03:03:22,1885.14
A296635,2024-01-19 01:26:48,4434.34
A526389,2024-03-28 00:03:01,2326.82
A423078,2024-02-20 11:08:39,54325.43
A211065,2024-01-28 04:56:48,52420.83
A790219,2024-03-02 12:24:06,427.18
A146763,2024-02-05 02:20:04,3124.39
A884641,2024-02-09 16:20:21,1237.85
A344673,2024-03-08 02:47:14,84002.21
A418592,2024-02-14 01:13:22,3042.23
A525417,2024-03-20 10:43:17,1387.02
A922145,2024-01-26 00:13:58,1173.1
A144128,2024-01-28 09:11:11,4319.26
A934038,2024-03-21 18:16:55,2493.64
A404124,2024-02-25 07:31:35,128.77
A274253,2024-03-03 07:41:38,670.78
A104598,2024-01-13 17:27:51,1685.78
A894239,2024-03-09 11:31:56,3467.88
A439996,2024-03-04 20:38:02,1876.59
A689193,2024-02-07 11:29:02,2431.99
A916422,2024-01-16 11:50:48,246.49
A910531,2024-03-18 17:13:13,1759.5
A826644,2024-03-17 06:16:26,2822.19
A222901,2024-01-10 20:09:53,3058.05
A808114,2024-03-20 13:28:20,2265.03
A458212,2024-01-23 07:43:17,1503.19
A997832,2024-02-27 20:11:18,197.13
A122182,2024-02-16 21:25:28,2319.79
A686201,2024-03-01 08:56:59,291.56
A298267,2024-03-09 10:36:41,4262.76
A910630,2024-02-29 22:43:57,1317.46
A994341,2024-01-28 14:07:22,4134.41
A138012,2024-02-25 08:54:05,26962.39
A122338,2024-01-20 12:21:39,3733.98
A405288,2024-03-20 23:19:14,447.3
A325558,2024-01-13 04:26:12,1127.14
A261444,2024-03-27 12:47:30,984.17
A396043,2024-02-11 01:51:41,1046.02
A946341,2024-03-28 21:23:28,3451.04
A585533,2024-02-04 11:37:56,227.06
A723165,2024-02-04 23:24:51,2964.46
A647875,2024-02-06 23:29:25,3989.85
A323039,2024-03-03 22:06:15,1345.51
A381800,2024-02-09 01:02:43,4051.08
A157252,2024-03-21 15:08:22,3635.1
A438179,2024-01-16 09:39:05,21398.1
A845771,2024-02-16 03:31:12,2751.25
A646016,2024-03-21 09:37:10,465.3
A479659,2024-02-22 06:51:39,2753.86
A741309,2024-01-25 20:36:56,3320.22
A184203,2024-01-25 16:37:12,3588.46
A846133,2024-02-21 01:56:12,755.07
A300896,2024-03-05 01:52:17,1719.19
A605041,2024-02-12 19:31:51,4705.36
A595773,2024-02-16 08:33:31,1072.2
A418534,2024-03-12 16:35:22,2795.62
A868760,2024-02-21 04:18:10,3811.8
A143322,2024-03-14 19:08:59,2737.99
A908260,2024-03-28 19:13:17,408.9
A547818,2024-01-29 02:28:01,345.02
A906152,2024-02-09 18:15:27,1013.16
A303962,2024-02-29 20:05:38,1122.89
A894239,2024-03-24 11:44:56,4246.44
A325491,2024-03-26 10:43:10,3004.09
A255339,2024-01-05 21:49:44,2322.15
A427725,2024-03-09 06:36:53,1739.9
A394208,2024-02-04 23:57:39,4282.23
A255339,2024-03-05 05:23:20,4526.44
A228752,2024-03-18 00:32:11,2978.62
A559524,2024-03-03 03:43:03,4471.7
A598777,2024-01-29 05:20:12,2069.43
A693507,2024-02-18 23:21:10,4184.88
A861500,2024-01-28 18:31:57,472.34
A571343,2024-02-24 00:01:07,3716.67
A759297,2024-02-13 08:58:35,4095.51
A542017,2024-01-07 16:58:21,1366.49
A223132,2024-01-17 19:23:49,3665.77
A656915,2024-02-01 03:27:36,1402.64
A244276,2024-01-20 22:46:42,1259.19
A153228,2024-01-06 11:27:25,1555.18
A661324,2024-02-28 04:22:09,329.44
A738413,2024-01-10 20:28:31,2096.91
A733114,2024-01-30 00:26:34,4740.44
A793367,2024-01-28 05:13:07,3080.24
A555238,2024-02-25 05:09:28,2797.12
A123633,2024-02-03 14:58:12,86395.99
A649852,2024-01-26 15:14:51,3769.4
A992435,2024-02-25 20:39:51,806.27
A652171,2024-01-03 21:28:14,4644.78
A419920,2024-02-21 22:44:19,2141.65
A393927,2024-03-24 17:03:06,2509.38
A994341,2024-01-18 09:24:47,1507.79
A981759,2024-02-17 17:54:13,1923.25
A451044,2024-03-14 00:31:20,459.47
A796784,2024-03-04 07:55:01,4307.91
A270835,2024-03-14 07:30:13,4213.13
A903830,2024-01-15 09:54:21,3367.31
A892346,2024-01-30 22:41:03,2921.42
A164958,2024-03-11 18:29:14,1665.7
A808658,2024-01-01 04:59:02,3844.95
A701150,2024-03-16 17:33:59,4262.36
A755779,2024-03-18 13:47:47,363.93
A723165,2024-02-11 04:38:20,2019.48
A652171,2024-01-04 04:24:25,3731.13
A729587,2024-01-18 02:27:39,3091.5
A520625,2024-01-06 12:51:30,1881.08
A304041,2024-01-24 02:07:32,69029.4
A748168,2024-02-26 22:15:10,4660.39
A290361,2024-02-03 08:53:48,192.56
A671706,2024-02-04 08:01:14,607.52
A760627,2024-01-06 08:00:18,2015.15
A213964,2024-03-06 21:34:30,2233.24
A668880,2024-02-25 16:01:00,4566.73
A425256,2024-03-21 05:02:13,3097.24
A316921,2024-03-25 04:32:15,1444.9
A555238,2024-01-19 03:07:34,4128.44
A640145,2024-01-30 17:33:11,682.04
A673781,2024-02-01 07:40:07,2835.21
A225075,2024-02-01 23:37:06,1012.19
A156432,2024-02-07 05:01:33,155.36
A667382,2024-03-06 14:26:02,4025.09
A256032,2024-02-15 18:50:03,2531.64
A610290,2024-01-08 16:04:59,3328.1
A225719,2024-03-06 20:34:54,364.53
A975352,2024-01-16 05:44:25,769.49
A873695,2024-03-28 10:06:34,273.18
A937633,2024-01-05 15:21:38,4689.97
A634558,2024-03-05 15:25:18,2259.42
A289682,2024-01-28 00:26:54,1847.37
A781101,2024-03-26 05:12:41,264.59
A995944,2024-02-11 08:32:14,1538.98
A690017,2024-01-24 07:36:58,1951.82
A484743,2024-02-28 13:53:28,720.28
A894239,2024-02-06 09:46:46,607.93
A616476,2024-02-16 02:26:55,2306.52
A467172,2024-03-10 02:59:16,1611.22
A517085,2024-02-28 23:25:51,2096.51
A725644,2024-03-29 15:01:13,1105.75
A806118,2024-03-01 12:29:01,4158.77
A823314,2024-03-25 15:46:53,4057.63
A423078,2024-02-16 11:04:42,1729.59
A431943,2024-01-26 17:13:07,4308.7
A848326,2024-03-01 21:30:07,3257.05
A759917,2024-01-12 07:31:02,3377.81
A801263,2024-02-09 17:07:16,1613.57
A897703,2024-03-30 18:44:21,990.5
A773451,2024-01-11 13:21:58,2416.2
A130228,2024-02-15 05:18:43,2858.6
A239609,2024-02-19 08:19:43,2616.95
A533528,2024-01-22 02:29:39,4985.35
A143322,2024-02-12 19:45:22,2681.86
A838762,2024-01-07 03:57:24,3378.18
A725010,2024-02-19 12:03:04,4968.83
A837774,2024-03-18 23:22:23,359.11
A894802,2024-03-14 01:07:03,2306.99
A330500,2024-01-31 15:34:44,4308.25
A451091,2024-03-05 04:08:48,4391.42
A425710,2024-02-12 20:08:34,1321.81
A972502,2024-02-12 20:25:08,30600.1
A142097,2024-01-21 06:05:48,1597.93
A542624,2024-03-22 15:44:16,2809.08
A767497,2024-01-22 02:39:56,250.18
A274658,2024-02-02 17:02:14,3520.78
A240198,2024-02-06 19:49:08,2844.16
A380043,2024-02-05 00:57:28,1106.42
A381800,2024-02-14 00:53:55,1701.37
A553511,2024-02-29 11:15:50,2407.11
A138012,2024-01-02 23:22:52,349.84
A767842,2024-01-26 00:22:25,1243.67
A972502,2024-01-19 00:58:56,4746.0
A291984,2024-01-09 10:00:30,4239.55
A271515,2024-01-11 02:29:04,2452.51
A635233,2024-01-17 09:24:47,789.03
A344215,2024-01-22 15:33:15,22267.12
A190149,2024-01-27 14:48:39,1392.02
A322079,2024-03-01 08:01:49,650.4
A985367,2024-02-20 03:27:11,2769.89
A480508,2024-01-13 19:28:29,4534.63
A659851,2024-01-28 03:12:28,2367.14
A458833,2024-03-13 08:42:07,2046.99
A345041,2024-01-17 19:07:04,667.66
A975593,2024-03-02 10:36:05,2038.82
A184621,2024-03-19 04:58:56,872.28
A627915,2024-02-08 13:09:54,1010.27
A680378,2024-02-18 07:21:27,129.01
A623156,2024-03-21 10:46:17,3128.65
A679645,2024-03-13 00:07:47,838.28
A906481,2024-02-11 17:48:10,4840.5
A275164,2024-02-25 12:48:52,4422.62
A608288,2024-01-13 00:12:17,2448.69
A941120,2024-02-05 15:48:48,699.16
A275164,2024-01-29 16:20:56,4631.22
A819776,2024-02-27 20:39:22,449.12
A180818,2024-02-20 09:02:57,3837.16
A522610,2024-01-31 11:35:01,773.29
A890580,2024-01-07 10:08:47,3777.37
A804263,2024-02-03 16:51:26,1032.51
A897911,2024-01-28 02:11:34,1146.33
A655257,2024-01-17 15:50:25,1314.33
A812625,2024-03-07 03:22:10,2714.96
A594176,2024-02-29 18:11:03,3482.16
A346123,2024-01-12 21:46:52,380.23
A747689,2024-02-27 16:37:17,4403.33
A413739,2024-02-02 03:43:44,3224.71
A475759,2024-01-06 20:43:43,369.24
A100045,2024-03-16 00:59:54,3183.72
A989322,2024-01-09 17:32:19,1437.18
A906736,2024-02-29 10:28:57,3061.5
A381857,2024-01-23 20:52:59,4223.09
A762970,2024-02-07 19:45:29,2662.95
A182260,2024-01-14 20:58:21,4886.3
A169187,2024-02-01 16:01:48,1711.84
A318026,2024-01-03 18:16:13,209.45
A526389,2024-01-11 21:31:46,886.74
A463272,2024-02-12 10:17:51,3153.08
A442439,2024-03-24 00:16:54,260.42
A964363,2024-03-01 17:05:20,2453.93
A431943,2024-03-29 08:41:06,238.89
A762770,2024-03-18 06:32:39,225.83
A647875,2024-03-08 21:00:25,2366.85
A223126,2024-01-17 18:50:49,1195.82
A394229,2024-01-14 09:07:29,2832.5
A328702,2024-02-06 02:49:12,4859.24
A435410,2024-02-29 03:46:13,645.7
A427828,2024-01-21 14:29:55,535.91
A672839,2024-01-09 18:32:09,3339.72
A989284,2024-03-09 01:57:04,1733.53
A252871,2024-01-26 12:23:38,4384.55
A222901,2024-02-20 22:38:23,3634.51
A166198,2024-01-16 13:52:44,437.26
A797833,2024-02-19 15:56:28,3123.97
A991328,2024-02-26 08:01:40,115.95
A204220,2024-03-29 16:20:26,2105.79
A758185,2024-02-10 11:58:37,4170.42
A218346,2024-02-22 02:56:53,822.16
A488163,2024-02-21 15:23:07,394.68
A989284,2024-03-01 23:30:46,4203.6
A598525,2024-01-21 11:25:00,3341.05
A121320,2024-02-26 15:13:00,1650.42
A552537,2024-01-16 16:39:00,1196.35
A828454,2024-02-08 13:53:54,4539.97
A538960,2024-01-04 18:07:32,2201.55
A795499,2024-02-09 08:19:52,598.64
A483899,2024-02-26 06:02:44,3990.83
A255339,2024-01-20 09:01:24,2630.16
A794161,2024-02-17 13:01:56,4766.57
A474237,2024-02-29 14:21:33,1911.55
A102351,2024-01-27 10:31:01,2549.5
A408887,2024-03-21 16:47:44,3712.25
A762970,2024-03-22 15:05:34,1881.44
A943310,2024-01-07 10:41:51,2517.0
A513635,2024-02-22 23:18:53,392.87
A250295,2024-01-21 07:23:16,2696.38
A985367,2024-02-08 15:07:46,2575.54
A385857,2024-02-06 08:54:47,3354.05
A845027,2024-02-25 02:17:19,281.57
A810832,2024-02-15 16:06:34,3152.04
A957159,2024-02-15 20:40:15,3216.01
A505441,2024-03-24 03:57:25,2962.43
A559524,2024-03-10 05:49:02,2297.48
A138605,2024-03-19 18:34:20,4247.24
A634443,2024-01-25 05:48:29,793.22
A985367,2024-03-05 05:05:31,1645.71
A106907,2024-02-18 22:09:09,4460.95
A600519,2024-02-10 17:49:01,3709.82
A647875,2024-01-17 11:22:55,864.06
A467172,2024-02-24 03:01:14,1706.82
A511914,2024-02-28 21:37:54,1791.9
A690997,2024-01-11 15:34:17,3465.05
A465083,2024-02-29 06:18:01,593.38
A383440,2024-02-06 04:41:08,3364.5
A763702,2024-01-20 08:37:37,539.32
A209757,2024-03-12 00:45:18,1661.25
A440314,2024-02-04 23:46:40,759.04
A155291,2024-01-06 08:26:33,4495.5
A955583,2024-03-30 21:40:46,4350.87
A830908,2024-03-01 03:52:11,3398.25
A795705,2024-02-02 10:11:27,2412.15
A234843,2024-02-01 02:17:24,408.85
A839023,2024-01-26 00:29:32,843.36
A458546,2024-02-24 15:30:00,3564.41
A871365,2024-02-11 14:13:43,3999.35
A817082,2024-01-09 23:25:55,4235.21
A345242,2024-01-19 19:32:08,357.29
A461616,2024-02-17 10:18:45,4317.5
A307832,2024-02-19 15:22:11,532.22
A485625,2024-02-24 01:19:38,3572.68
A567248,2024-02-18 14:34:26,2510.14
A291984,2024-02-29 04:22:58,3326.38
A345041,2024-03-21 15:31:22,1807.13
A353541,2024-03-08 15:09:10,4876.98
A752085,2024-02-29 22:22:43,1256.09
A526093,2024-01-09 03:20:44,4760.77
A837701,2024-02-28 05:25:59,3087.47
A808658,2024-01-03 18:33:22,4561.88
A222901,2024-02-20 21:28:08,3703.6
A304915,2024-02-13 16:26:31,3059.57
A688383,2024-01-07 16:06:53,4401.88
A526192,2024-01-27 21:31:43,4123.49
A928866,2024-02-13 15:37:44,3888.98
A805902,2024-02-09 00:51:38,81334.79
A362365,2024-03-04 04:53:23,2158.92
A556504,2024-03-15 20:45:46,1950.33
A392424,2024-01-03 19:55:38,2028.46
A839023,2024-03-10 17:28:10,3749.45
A991328,2024-01-30 07:49:30,3801.81
A418854,2024-03-18 19:41:41,633.81
A295169,2024-03-29 15:02:56,415.76
A980904,2024-01-12 00:11:09,1614.84
A121320,2024-03-05 22:32:25,2669.02
A884354,2024-02-20 15:46:48,1312.95
A480374,2024-01-30 00:20:19,2196.96
A559524,2024-01-10 12:53:59,4713.12
A470284,2024-02-03 00:09:49,4971.56
A478964,2024-03-04 07:39:35,79207.28
A625094,2024-01-05 11:22:03,869.34
A471320,2024-02-06 20:27:06,1191.55
A525417,2024-02-03 00:33:10,868.65
A587416,2024-03-16 20:00:06,2190.67
A751866,2024-02-09 04:51:34,2786.25
A794161,2024-02-10 10:12:10,4962.42
A566571,2024-01-02 21:20:37,4341.14
A153366,2024-01-13 13:28:59,2465.55
A465504,2024-03-23 01:48:01,77793.91
A258131,2024-03-02 05:10:23,4737.81
A248807,2024-01-11 00:43:29,3673.17
A714713,2024-03-19 22:38:58,3835.53
A470695,2024-03-25 14:57:17,2772.15
A913740,2024-03-16 20:03:03,70697.91
A352562,2024-03-04 10:30:30,2152.21
A549523,2024-03-17 18:24:52,2327.4
A303363,2024-01-29 01:54:43,4905.42
A367367,2024-02-25 07:47:43,2582.25
A105099,2024-01-23 21:18:55,3949.72
A431442,2024-02-13 11:03:11,4631.55
A537150,2024-02-27 03:07:14,27866.0
A494762,2024-02-29 19:06:42,1686.36
A184203,2024-02-15 13:19:35,3116.06
A361456,2024-02-13 04:55:42,2303.12
A890944,2024-02-16 17:29:04,1861.5
A954019,2024-01-09 12:29:21,3066.17
A770772,2024-02-08 11:52:23,4394.92
A733242,2024-01-19 00:39:44,1232.81
A374275,2024-01-24 18:51:23,3185.38
A305009,2024-03-27 20:59:07,3826.22
A238784,2024-02-19 13:24:29,164.48
A729538,2024-02-10 01:51:06,3640.96
A347451,2024-01-31 13:55:14,1542.21
A519836,2024-02-23 01:23:37,2734.48
A511571,2024-02-03 07:20:29,2920.32
A974031,2024-01-10 04:13:16,431.12
A426784,2024-03-29 17:50:42,32236.69
A934297,2024-03-16 01:54:16,4891.23
A852873,2024-01-05 17:55:54,1632.05
A425885,2024-02-06 04:03:56,1333.31
A713919,2024-01-14 23:31:40,4466.47
A740224,2024-02-28 12:05:03,3207.44
A476110,2024-03-13 20:31:20,4752.01
A690017,2024-03-19 03:46:33,1160.51
A868430,2024-02-15 05:02:58,278.6
A903620,2024-03-26 10:24:21,2432.44
A807554,2024-01-19 15:01:19,246.75
A564071,2024-03-23 18:17:05,2559.95
A466734,2024-02-20 09:47:15,959.28
A870276,2024-02-28 16:19:25,3620.19
A841821,2024-01-13 00:57:39,795.43
A965347,2024-02-27 13:06:54,1021.95
A577462,2024-03-29 21:21:40,1911.19
A361598,2024-03-24 06:09:12,4008.31
A141356,2024-02-29 14:44:43,1393.74
A951322,2024-01-25 01:21:39,2793.3
A156735,2024-01-01 18:09:46,3616.34
A328702,2024-03-10 19:23:09,756.14
A713919,2024-02-10 06:26:09,24100.37
A449804,2024-03-29 10:10:14,1548.53
A352976,2024-02-14 17:13:49,3945.99
A674604,2024-03-29 19:24:50,4539.27
A430615,2024-01-30 18:46:53,1863.14
A701757,2024-01-28 07:58:18,791.04
A906481,2024-01-09 01:27:28,1528.92
A562391,2024-01-03 23:47:05,948.79
A179138,2024-02-09 22:18:46,4611.41
A151727,2024-03-19 21:57:30,4399.99
A668880,2024-02-28 09:11:53,4018.6
A830842,2024-01-04 21:00:12,3737.62
A198847,2024-01-03 17:21:11,1150.26
A364712,2024-02-27 06:31:43,1463.42
A538059,2024-03-20 11:40:37,4660.8
A103884,2024-01-30 14:59:32,3753.66
A536676,2024-01-31 03:09:07,4209.62
A451091,2024-03-27 09:52:56,2297.02
A593036,2024-03-24 04:14:49,1811.26
A454509,2024-03-11 19:49:20,4145.57
A803490,2024-01-02 10:15:16,4322.98
A193234,2024-02-09 00:26:23,1257.56
A296625,2024-01-30 09:32:42,3528.67
A302562,2024-02-23 15:55:37,2386.39
A997666,2024-02-06 18:22:03,1895.36
A929298,2024-03-25 01:35:21,3262.33
A341036,2024-02-23 06:37:31,4492.05
A801198,2024-01-19 08:26:13,694.45
A858431,2024-01-20 23:13:56,57679.25
A249518,2024-01-28 06:02:48,4255.08
A738661,2024-03-20 04:58:33,3057.2
A488070,2024-01-07 11:48:48,411.05
A939621,2024-02-15 06:12:04,892.17
A892465,2024-01-16 06:17:18,2278.7
A949686,2024-01-21 10:48:44,1347.52
A601066,2024-02-21 02:15:11,4731.15
A518518,2024-02-09 00:34:59,208.76
A753574,2024-02-21 05:55:14,2069.48
A240339,2024-01-23 22:45:58,2430.64
A984603,2024-01-04 01:25:38,4948.69
A254724,2024-02-06 19:57:45,4785.24
A701549,2024-01-24 13:52:38,1908.44
A874639,2024-03-20 11:21:46,2287.75
A343873,2024-01-17 07:37:43,4640.9
A939199,2024-01-09 15:26:36,193.03
A128788,2024-03-27 11:10:57,121.2
A315497,2024-03-18 19:42:12,1631.68
A758185,2024-03-14 02:36:56,2849.52
A136784,2024-02-14 08:58:33,841.62
A878519,2024-02-28 09:08:06,995.87
A770727,2024-02-18 17:39:47,2633.69
A750377,2024-01-19 15:14:46,2918.2
A668880,2024-02-09 01:40:25,4030.96
A155878,2024-01-28 04:03:32,2030.3
A400245,2024-01-11 18:40:07,3507.79
A656907,2024-01-29 18:26:35,29885.1
A723098,2024-02-17 06:17:53,1874.08
A762171,2024-01-16 06:27:39,2151.4
A864034,2024-03-28 17:56:29,1015.67
A883942,2024-03-05 12:43:13,4355.52
A143425,2024-02-08 05:43:34,2713.69
A683076,2024-02-18 06:41:27,1466.44
A362365,2024-03-19 03:20:04,3298.88
A395261,2024-02-17 02:49:02,2193.55
A924422,2024-01-28 01:41:51,1880.82
A326839,2024-03-04 02:16:11,2336.17
A882284,2024-02-27 02:59:31,4880.54
A498218,2024-01-22 18:48:03,2658.66
A310649,2024-01-08 05:02:39,1924.33
A455728,2024-02-16 21:26:07,2106.18
A488163,2024-02-19 12:55:41,3341.11
A436106,2024-03-15 08:20:13,3498.08
A161823,2024-01-20 23:38:50,2606.14
A882826,2024-03-15 19:27:32,3202.64
A751866,2024-02-25 08:03:52,4860.41
A143248,2024-03-28 08:00:58,2175.51
A854840,2024-03-09 18:41:57,107.18
A874623,2024-01-05 22:42:03,2857.59
A379629,2024-02-26 22:40:14,77772.14
A115676,2024-02-01 13:47:26,4769.87
A315497,2024-03-25 10:20:58,3776.32
A556723,2024-03-24 19:31:12,2428.74
A302562,2024-01-27 17:02:54,1312.75
A250391,2024-02-21 00:48:34,734.76
A357127,2024-01-13 09:44:22,4063.85
A224445,2024-01-19 19:31:11,4450.66
A346818,2024-03-27 10:41:02,2771.69
A736074,2024-01-06 10:38:33,910.67
A125276,2024-02-12 15:27:39,3382.95
A800756,2024-02-18 21:45:24,48362.38
A841379,2024-01-19 05:19:13,4688.62
A100207,2024-03-27 21:24:48,4601.86
A183269,2024-01-11 01:15:04,1292.76
A625484,2024-02-18 17:48:54,3449.9
A824886,2024-03-20 09:57:38,4670.59
A517214,2024-01-02 05:37:24,2136.94
A498053,2024-01-20 20:16:55,803.3
A326963,2024-02-29 16:04:33,2100.73
A505462,2024-03-04 08:39:48,3702.7
A685131,2024-02-13 02:48:05,3541.5
A865235,2024-01-13 04:10:33,190.87
A296635,2024-03-28 22:21:12,2417.6
A860079,2024-02-05 08:08:03,2845.97
A431442,2024-01-31 19:53:21,2376.79
A166314,2024-02-07 19:45:37,4275.5
A736079,2024-02-10 14:22:12,2519.11
A747021,2024-03-12 20:19:10,3861.79
A303499,2024-02-24 02:48:14,4816.2
A701549,2024-03-14 16:20:06,3492.45
A152034,2024-03-11 20:54:26,1587.65
A651969,2024-02-09 19:05:32,3912.34
A116420,2024-01-26 18:17:27,4684.67
A275415,2024-02-25 07:04:04,2962.68
A679605,2024-01-11 05:24:31,4624.7
A995230,2024-03-05 16:52:53,1999.96
A103534,2024-03-27 11:32:47,2791.34
A250295,2024-03-07 05:09:50,3977.44
A704262,2024-01-13 20:10:04,4655.54
A319562,2024-01-03 00:57:52,3737.88
A452364,2024-02-19 14:19:11,532.34
A278141,2024-01-21 01:09:52,3300.6
A711280,2024-01-03 16:21:56,4819.14
A265453,2024-02-02 21:45:47,1331.25
A985930,2024-03-29 09:06:43,3236.94
A113328,2024-01-18 09:52:03,936.47
A995944,2024-01-21 20:38:27,4054.73
A170848,2024-03-23 00:20:03,3234.51
A999788,2024-01-24 14:13:59,1956.65
A449804,2024-03-27 21:35:46,1536.15
A623501,2024-02-29 14:40:04,4424.68
A795353,2024-03-09 04:23:39,1538.66
A286063,2024-02-27 12:54:19,395.27
A352562,2024-01-27 09:15:58,3578.2
A142097,2024-02-02 18:18:29,4489.94
A918938,2024-01-07 04:01:18,2604.16
A882284,2024-03-18 02:51:36,3507.21
A405123,2024-03-21 02:17:00,3804.74
A474963,2024-03-04 11:25:31,1108.81
A645841,2024-03-06 09:01:12,1427.77
A751866,2024-01-21 03:50:49,4142.72
A957206,2024-03-05 18:25:34,2406.59
A854421,2024-02-15 11:50:40,1887.65
A110818,2024-02-07 09:07:18,4097.24
A688383,2024-01-24 12:16:49,791.01
A644912,2024-01-03 11:30:32,966.98
A669030,2024-02-17 03:19:04,737.56
A370198,2024-01-05 03:02:12,4011.98
A509016,2024-03-13 11:07:02,4624.88
A884783,2024-03-10 09:29:14,3894.07
A577818,2024-02-25 04:15:39,2252.03
A893186,2024-01-20 05:59:10,1396.42
A542624,2024-01-26 06:22:24,4216.48
A669030,2024-02-17 12:16:00,2885.13
A358469,2024-03-04 01:31:35,3844.12
A948990,2024-02-06 02:57:04,3505.56
A219608,2024-01-17 01:36:37,1374.15
A393927,2024-03-20 16:41:36,4601.13
A811124,2024-01-26 15:31:13,1025.34
A653632,2024-01-14 13:42:10,4393.85
A310611,2024-01-12 19:38:22,3757.26
A786293,2024-03-24 19:45:52,4633.32
A650371,2024-03-26 15:51:32,3718.59
A835981,2024-02-22 00:57:46,341.54
A288902,2024-02-10 22:38:57,3992.7
A225719,2024-01-10 11:29:38,87095.96
A734409,2024-01-03 09:26:05,1781.82
A310549,2024-02-24 19:09:31,3485.4
A296625,2024-03-18 04:27:06,1081.97
A334296,2024-01-23 18:05:12,3812.27
A142457,2024-01-15 15:54:06,2764.31
A962705,2024-02-20 01:00:14,4506.17
A685005,2024-01-15 06:39:05,201.05
A190659,2024-01-27 12:42:51,3536.94
A146425,2024-01-17 01:28:55,1296.75
A751866,2024-03-01 18:05:31,389.12
A985884,2024-03-07 19:49:51,613.86
A315229,2024-03-29 06:42:07,1223.29
A965347,2024-01-24 07:38:24,333.74
A672719,2024-01-03 13:32:12,1888.49
A692438,2024-02-02 22:13:58,494.23
A407389,2024-02-11 22:12:36,691.47
A719625,2024-03-16 17:37:04,691.91
A561854,2024-03-22 11:25:43,809.54
A141599,2024-01-03 07:29:27,870.98
A354312,2024-02-17 08:03:35,2563.1
A721378,2024-03-02 10:15:59,996.53
A547247,2024-01-06 16:46:23,2641.66
A394208,2024-01-31 07:10:42,3309.93
A116481,2024-01-26 10:59:06,3790.29
A861500,2024-01-02 03:24:19,3882.12
A200738,2024-03-15 02:32:44,2696.15
A994360,2024-03-13 10:06:19,2387.15
A867317,2024-03-11 21:15:53,852.09
A152034,2024-02-12 01:07:29,958.15
A951761,2024-01-19 14:58:05,3958.25
A218710,2024-01-12 21:37:30,2306.83
A922048,2024-01-18 12:03:11,2955.42
A730160,2024-03-27 16:14:14,3955.46
A779923,2024-01-18 22:33:41,3340.14
A207564,2024-03-15 16:12:43,4206.99
A948651,2024-03-30 07:27:15,2323.34
A625094,2024-01-14 15:44:39,1772.78
A209058,2024-01-26 21:05:42,2686.81
A557783,2024-01-27 10:47:16,3260.8
A781458,2024-01-25 21:24:07,2590.55
A729538,2024-03-01 15:25:07,3046.04
A420409,2024-02-10 21:15:08,3137.13
A197863,2024-01-11 12:51:24,3086.49
A448803,2024-01-01 18:26:04,2929.4
A562391,2024-02-25 03:59:46,2044.78
A319562,2024-01-12 01:21:20,3390.31
A350914,2024-03-21 16:54:50,1990.84
A474332,2024-01-05 21:44:18,3284.98
A920697,2024-02-12 23:54:36,176.85
A600130,2024-01-24 20:08:51,1870.62
A852873,2024-01-18 21:08:11,1625.36
A567330,2024-03-13 04:10:22,3560.78
A837774,2024-03-19 16:29:25,1098.66
A816572,2024-03-28 19:48:49,1504.11
A558856,2024-02-05 08:46:27,3029.37
A845027,2024-03-23 20:43:01,4280.22
A362365,2024-03-18 03:57:19,3361.85
A198655,2024-03-13 09:28:10,816.09
A976821,2024-01-17 17:02:42,4055.34
A246722,2024-01-24 12:30:22,4977.29
A204220,2024-01-23 11:10:50,3628.29
A420078,2024-03-05 02:24:43,2530.55
A244276,2024-01-31 11:46:19,2859.96
A795715,2024-01-29 18:52:11,30135.52
A321564,2024-01-20 03:34:41,4541.21
A496667,2024-02-05 23:06:12,1767.82
A955468,2024-01-30 07:14:42,2615.04
A288128,2024-03-27 17:38:36,4253.3
A560717,2024-02-27 12:07:09,96418.15
A431442,2024-02-21 07:38:01,4057.51
A690997,2024-03-12 04:11:39,1184.47
A130041,2024-01-17 03:31:01,4446.93
A339687,2024-03-16 06:42:33,4302.17
A986115,2024-02-27 22:21:31,661.31
A100045,2024-01-01 19:14:27,3380.82
